drug1;object;drug2;precipitant;certainty;contraindication;dateAnnotated;ddiPkEffect;ddiPkMechanism;effectConcept;homepage;label;numericVal;objectUri;pathway;precaution;precipUri;severity;uri;whoAnnotated;source;ddiType;evidence;evidenceSource;evidenceStatement;researchStatementLabel;researchStatement
http://bio2rdf.org/drugbank:DB00601;Linezolid;http://bio2rdf.org/drugbank:DB00871;Terbutaline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00604;Cisapride;http://bio2rdf.org/drugbank:DB00933;Mesoridazine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00618;Demeclocycline;http://bio2rdf.org/drugbank:DB00982;Isotretinoin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00503;Ritonavir;http://bio2rdf.org/drugbank:DB00906;Tiagabine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00508;Triflupromazine;http://bio2rdf.org/drugbank:DB00191;Phentermine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00537;Ciprofloxacin;http://bio2rdf.org/drugbank:DB00277;Theophylline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00542;Benazepril;http://bio2rdf.org/drugbank:DB01345;Potassium;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00563;Methotrexate;http://bio2rdf.org/drugbank:DB00338;Omeprazole;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00564;Carbamazepine;http://bio2rdf.org/drugbank:DB08896;Regorafenib;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00421;Spironolactone;http://bio2rdf.org/drugbank:DB00178;Ramipril;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00425;Zolpidem;http://bio2rdf.org/drugbank:DB00908;Quinidine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00443;Betamethasone;http://bio2rdf.org/drugbank:DB00945;Acetylsalicylic_acid;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00444;Teniposide;http://bio2rdf.org/drugbank:DB01319;Fosamprenavir;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00446;Chloramphenicol;http://bio2rdf.org/drugbank:DB00754;Ethotoin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00461;Nabumetone;http://bio2rdf.org/drugbank:DB01381;Ginkgo_biloba;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00320;Dihydroergotamine;http://bio2rdf.org/drugbank:DB00315;Zolmitriptan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00321;Amitriptyline;http://bio2rdf.org/drugbank:DB00209;Trospium;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00333;Methadone;http://bio2rdf.org/drugbank:DB01341;Dihydroquinidine_barbiturate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00344;Protriptyline;http://bio2rdf.org/drugbank:DB01624;Zuclopenthixol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00365;Grepafloxacin;http://bio2rdf.org/drugbank:DB00777;Propiomazine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00375;Colestipol;http://bio2rdf.org/drugbank:DB00451;Levothyroxine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00280;Disopyramide;http://bio2rdf.org/drugbank:DB00046;Insulin_Lispro;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00289;Atomoxetine;http://bio2rdf.org/drugbank:DB00502;Haloperidol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00295;Morphine;http://bio2rdf.org/drugbank:DB00685;Trovafloxacin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00310;Chlorthalidone;http://bio2rdf.org/drugbank:DB01119;Diazoxide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00310;Chlorthalidone;http://bio2rdf.org/drugbank:DB01396;Digitoxin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00312;Pentobarbital;http://bio2rdf.org/drugbank:DB01023;Felodipine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00209;Trospium;http://bio2rdf.org/drugbank:DB00496;Darifenacin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00211;Midodrine;http://bio2rdf.org/drugbank:DB00443;Betamethasone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00237;Butabarbital;http://bio2rdf.org/drugbank:DB01223;Aminophylline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00246;Ziprasidone;http://bio2rdf.org/drugbank:DB00408;Loxapine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00252;Phenytoin;http://bio2rdf.org/drugbank:DB00269;Chlorotrianisene;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00258;Calcium_Acetate;http://bio2rdf.org/drugbank:DB00279;Liothyronine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00091;Cyclosporine;http://bio2rdf.org/drugbank:DB01190;Clindamycin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00176;Fluvoxamine;http://bio2rdf.org/drugbank:DB00191;Phentermine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00182;Amphetamine;http://bio2rdf.org/drugbank:DB00472;Fluoxetine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00193;Tramadol;http://bio2rdf.org/drugbank:DB00243;Ranolazine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00224;Indinavir;http://bio2rdf.org/drugbank:DB00705;Delavirdine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00246;Ziprasidone;http://bio2rdf.org/drugbank:DB01059;Norfloxacin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB08868;Fingolimod;http://bio2rdf.org/drugbank:DB00280;Disopyramide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB08882;Linagliptin;http://bio2rdf.org/drugbank:DB00564;Carbamazepine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06267;Udenafil;http://bio2rdf.org/drugbank:DB01020;Isosorbide_Mononitrate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06414;Etravirine;http://bio2rdf.org/drugbank:DB05294;Vandetanib;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06674;golimumab;http://bio2rdf.org/drugbank:DB00864;Tacrolimus;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06700;Desvenlafaxine;http://bio2rdf.org/drugbank:DB00540;Nortriptyline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06700;Desvenlafaxine;http://bio2rdf.org/drugbank:DB00656;Trazodone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06708;Lumefantrine;http://bio2rdf.org/drugbank:DB01624;Zuclopenthixol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01355;Hexobarbital;http://bio2rdf.org/drugbank:DB00603;Medroxyprogesterone_Acetate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01381;Ginkgo_biloba;http://bio2rdf.org/drugbank:DB00118;S-Adenosylmethionine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01589;Quazepam;http://bio2rdf.org/drugbank:DB00196;Fluconazole;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01593;Zinc;http://bio2rdf.org/drugbank:DB01017;Minocycline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01607;Ticarcillin;http://bio2rdf.org/drugbank:DB00595;Oxytetracycline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB04861;Nebivolol;http://bio2rdf.org/drugbank:DB00374;Treprostinil;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01263;Posaconazole;http://bio2rdf.org/drugbank:DB01218;Halofantrine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01321;Josamycin;http://bio2rdf.org/drugbank:DB00615;Rifabutin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01323;St._John's_Wort;http://bio2rdf.org/drugbank:DB06212;Tolvaptan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01349;Tasosartan;http://bio2rdf.org/drugbank:DB00594;Amiloride;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01351;Amobarbital;http://bio2rdf.org/drugbank:DB00091;Cyclosporine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01351;Amobarbital;http://bio2rdf.org/drugbank:DB00783;Estradiol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01174;Phenobarbital;http://bio2rdf.org/drugbank:DB01023;Felodipine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01190;Clindamycin;http://bio2rdf.org/drugbank:DB00732;Atracurium;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01199;Tubocurarine;http://bio2rdf.org/drugbank:DB01033;Mercaptopurine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01200;Bromocriptine;http://bio2rdf.org/drugbank:DB00372;Thiethylperazine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01211;Clarithromycin;http://bio2rdf.org/drugbank:DB01223;Aminophylline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01259;Lapatinib;http://bio2rdf.org/drugbank:DB02546;Vorinostat;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01105;Sibutramine;http://bio2rdf.org/drugbank:DB01356;Lithium;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01110;Miconazole;http://bio2rdf.org/drugbank:DB01036;Tolterodine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01137;Levofloxacin;http://bio2rdf.org/drugbank:DB01244;Bepridil;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01149;Nefazodone;http://bio2rdf.org/drugbank:DB00637;Astemizole;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01159;Halothane;http://bio2rdf.org/drugbank:DB00598;Labetalol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01174;Phenobarbital;http://bio2rdf.org/drugbank:DB00651;Dyphylline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01036;Tolterodine;http://bio2rdf.org/drugbank:DB00382;Tacrine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01053;Benzylpenicillin;http://bio2rdf.org/drugbank:DB00563;Methotrexate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01059;Norfloxacin;http://bio2rdf.org/drugbank:DB00582;Voriconazole;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01059;Norfloxacin;http://bio2rdf.org/drugbank:DB08920;Zuclopenthixol_decanoate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01061;Azlocillin;http://bio2rdf.org/drugbank:DB00254;Doxycycline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01104;Sertraline;http://bio2rdf.org/drugbank:DB00932;Tipranavir;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00906;Tiagabine;http://bio2rdf.org/drugbank:DB00976;Telithromycin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00907;Cocaine;http://bio2rdf.org/drugbank:DB00822;Disulfiram;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00976;Telithromycin;http://bio2rdf.org/drugbank:DB01238;Aripiprazole;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
